timestamp,time_utc8,flow,seq,length,mlt,type,back_to_back,retransmissions,ack_sender,acked_segments,acked_bytes,target_seq
1772359234.880284,2026-03-01 18:00:34,"('170.178.162.203', 50443, '183.172.73.211', 51464)",None,None,0.0001971721649169922,data,False,0,183.172.73.211,1,96,2762000124
1772359235.445081,2026-03-01 18:00:35,"('183.172.73.211', 51988, '121.194.11.70', 443)",None,None,0.012073993682861328,data,False,0,121.194.11.70,1,565,1809706834
1772359235.445388,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00026607513427734375,b2b,True,0,183.172.73.211,13,16201,2880349887
1772359235.445463,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00033783912658691406,data,False,0,183.172.73.211,1,255,2880351215
1772359235.448639,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00017380714416503906,b2b,True,0,183.172.73.211,12,15936,2880366078
1772359235.448683,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0001919269561767578,b2b,True,0,183.172.73.211,12,15118,2880381196
1772359235.448698,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0001919269561767578,b2b,True,0,183.172.73.211,8,10105,2880391820
1772359235.463298,2026-03-01 18:00:35,"('183.172.73.211', 51988, '121.194.11.70', 443)",None,None,0.007165193557739258,data,False,0,121.194.11.70,1,566,1809707399
1772359235.463531,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00019598007202148438,b2b,True,0,183.172.73.211,13,16201,2880407502
1772359235.463572,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00019598007202148438,b2b,True,0,183.172.73.211,13,16191,2880423693
1772359235.463586,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0002071857452392578,data,False,0,183.172.73.211,1,510,2880425021
1772359235.467112,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.0005900859832763672,b2b,True,0,183.172.73.211,12,15936,2880440139
1772359235.467128,2026-03-01 18:00:35,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,6.794929504394531e-05,b2b,True,0,183.172.73.211,11,13335,2880454747
1772359235.576791,2026-03-01 18:00:35,"('43.137.190.42', 8080, '183.172.73.211', 51895)",None,None,0.00015115737915039062,data,False,0,183.172.73.211,1,120,989200349
1772359235.596055,2026-03-01 18:00:35,"('183.172.73.211', 53911, '121.194.11.75', 443)",None,None,0.007241010665893555,data,False,0,121.194.11.75,1,1140,3811350076
1772359235.601182,2026-03-01 18:00:35,"('183.172.73.211', 55156, '121.194.1.25', 443)",None,None,0.008008956909179688,data,False,0,121.194.1.25,1,79,478712645
1772359235.601266,2026-03-01 18:00:35,"('121.194.1.25', 443, '183.172.73.211', 55156)",None,None,8.082389831542969e-05,b2b,True,0,183.172.73.211,4,1807,2804606729
1772359235.606861,2026-03-01 18:00:35,"('183.172.73.211', 55156, '121.194.1.25', 443)",None,None,0.005595207214355469,data,False,0,121.194.1.25,1,130,478712724
1772359235.606914,2026-03-01 18:00:35,"('121.194.1.25', 443, '183.172.73.211', 55156)",None,None,5.1021575927734375e-05,b2b,True,0,183.172.73.211,2,1087,2804607816
1772359235.614166,2026-03-01 18:00:35,"('183.172.73.211', 51895, '43.137.190.42', 8080)",None,None,0.03648495674133301,data,False,0,43.137.190.42,1,344,698052298
1772359235.630102,2026-03-01 18:00:35,"('183.172.73.211', 55635, '43.141.111.180', 443)",None,None,0.009822845458984375,syn,False,0,43.141.111.180,1,1,3350154155
1772359235.630104,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.009638071060180664,syn,False,0,222.199.191.35,1,1,1320275719
1772359235.630193,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,9.107589721679688e-05,syn,False,0,183.172.73.211,1,1,1359473416
1772359235.63023,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,0.000125885009765625,syn,False,0,183.172.73.211,1,1,4026331819
1772359235.642398,2026-03-01 18:00:35,"('183.172.73.211', 55635, '43.141.111.180', 443)",None,None,0.010343074798583984,b2b,True,0,43.141.111.180,2,1535,3350155496
1772359235.64241,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.00689697265625,data,False,0,222.199.191.35,1,1340,1320275720
1772359235.64241,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.006888151168823242,data,False,0,222.199.191.35,1,195,1320277060
1772359235.642512,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,0.000102996826171875,b2b,True,0,183.172.73.211,7,5484,1359480193
1772359235.648452,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,6.103515625e-05,b2b,True,0,183.172.73.211,4,2762,4026335840
1772359235.649737,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,3.1948089599609375e-05,b2b,True,0,183.172.73.211,2,1828,4026337256
1772359235.658625,2026-03-01 18:00:35,"('183.172.73.211', 55156, '121.194.1.25', 443)",None,None,0.048848867416381836,data,False,0,121.194.1.25,1,99,478712854
1772359235.664348,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.038667917251586914,b2b,True,0,222.192.186.40,2,1549,969018197
1772359235.66435,2026-03-01 18:00:35,"('183.172.73.211', 55156, '121.194.1.25', 443)",None,None,0.005661964416503906,data,False,0,121.194.1.25,1,530,478712953
1772359235.666195,2026-03-01 18:00:35,"('183.172.73.211', 55635, '43.141.111.180', 443)",None,None,0.0069348812103271484,data,False,0,43.141.111.180,1,80,3350155691
1772359235.666294,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,9.608268737792969e-05,b2b,True,0,183.172.73.211,2,301,1359480530
1772359235.668957,2026-03-01 18:00:35,"('121.194.1.25', 443, '183.172.73.211', 55156)",None,None,7.510185241699219e-05,b2b,True,0,183.172.73.211,3,948,2804610108
1772359235.672637,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.010432958602905273,data,False,0,222.199.191.35,1,80,1320277255
1772359235.672853,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,0.0002110004425048828,b2b,True,0,183.172.73.211,3,355,4026338318
1772359235.672875,2026-03-01 18:00:35,"('121.194.1.25', 443, '183.172.73.211', 55156)",None,None,0.00022792816162109375,b2b,True,0,183.172.73.211,4,3324,2804613278
1772359235.675551,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.040689945220947266,data,False,0,222.192.186.40,1,1340,969018406
1772359235.675552,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.04067397117614746,data,False,0,222.192.186.40,1,156,969019746
1772359235.675553,2026-03-01 18:00:35,"('183.172.73.211', 55635, '43.141.111.180', 443)",None,None,0.00925898551940918,data,False,0,43.141.111.180,1,682,3350155771
1772359235.675625,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,7.200241088867188e-05,b2b,True,0,183.172.73.211,2,72,1359480880
1772359235.679786,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.039541006088256836,data,False,0,222.192.186.40,1,1340,969019902
1772359235.679787,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03952598571777344,data,False,0,222.192.186.40,1,155,969021242
1772359235.679856,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,7.009506225585938e-05,b2b,True,0,183.172.73.211,7,6157,1359486732
1772359235.683179,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.010380983352661133,data,False,0,222.199.191.35,1,881,1320277335
1772359235.683182,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.04046511650085449,data,False,0,222.192.186.40,1,1340,969021397
1772359235.683183,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.0404510498046875,data,False,0,222.192.186.40,1,134,969022737
1772359235.683184,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03859281539916992,data,False,0,222.192.186.40,1,1340,969022871
1772359235.683185,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.03854012489318848,data,False,0,222.192.186.40,1,134,969024211
1772359235.685902,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.0397641658782959,data,False,0,222.192.186.40,1,1340,969024345
1772359235.685997,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,9.489059448242188e-05,b2b,True,0,183.172.73.211,4,2577,4026340951
1772359235.690477,2026-03-01 18:00:35,"('183.172.73.211', 55212, '222.192.186.40', 443)",None,None,0.04432797431945801,data,False,0,222.192.186.40,1,156,969025685
1772359235.690574,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,9.799003601074219e-05,b2b,True,0,183.172.73.211,2,1977,4026342322
1772359235.696996,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.013700008392333984,data,False,0,222.199.191.35,1,31,1320278216
